"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.629146075251e-06,1.07088725573994,0.113,0.033,0.0229139395484053,"17","COPA"
1.66999037072046e-06,1.00220303127239,0.194,0.076,0.0234884145641832,"17","SNX20"
1.68976082657834e-06,0.579943842134406,0.403,0.207,0.0237664860258244,"17","RAB102"
1.75771902049665e-06,0.870144722560766,0.169,0.062,0.0247223180232854,"17","TXNL4A"
1.78074752849251e-06,0.932471562706106,0.169,0.062,0.0250462139882472,"17","SERPING12"
1.83912324704371e-06,0.613127401667616,0.315,0.147,0.0258672684696698,"17","SDF2L1"
1.92687668541175e-06,0.734608233416406,0.153,0.053,0.0271015205803163,"17","NCKAP1L"
2.05756234292041e-06,1.26387090305161,0.121,0.038,0.0289396143531755,"17","HDLBP"
2.07693845005935e-06,0.988061253920502,0.266,0.121,0.0292121393000848,"17","INSIG12"
2.14405984280271e-06,0.685775855503359,0.226,0.094,0.0301562016890202,"17","COMMD8"
2.14465382009834e-06,1.05407999705639,0.21,0.087,0.0301645559796831,"17","STIP11"
2.14707552302404e-06,0.646811906619928,0.161,0.057,0.0301986172313331,"17","PPP1R10"
2.20932193796025e-06,0.392012673324859,0.806,0.518,0.0310741130574109,"17","PSMA71"
2.21260109796087e-06,0.884390140207506,0.105,0.03,0.0311202344428196,"17","VPS13C"
2.33141380517187e-06,0.982721145425095,0.177,0.067,0.0327913351697424,"17","FBXW5"
2.35458636148635e-06,0.60298657618154,0.234,0.098,0.0331172571743056,"17","SUGT11"
2.60996782375138e-06,1.12681396538542,0.137,0.046,0.0367091974410632,"17","GTF2I"
2.62826473647803e-06,0.279546270486912,0.25,0.104,0.0369665435185635,"17","SDHA"
2.66763563188471e-06,0.358686912436176,0.395,0.195,0.0375202951624584,"17","RNF72"
2.6846759731277e-06,0.767794627401193,0.121,0.038,0.0377599675620411,"17","FLAD1"
2.70457246339739e-06,0.709726837385567,0.177,0.067,0.0380398116976843,"17","CYBC1"
2.71289042203555e-06,0.513712440509217,0.298,0.138,0.03815680378593,"17","FBXO7"
2.78277374066542e-06,0.386330494039993,0.411,0.207,0.0391397126624591,"17","SF3B51"
2.92170095175683e-06,1.17045221449338,0.169,0.065,0.0410937238864599,"17","MYD881"
2.96834369247426e-06,0.351823550461052,0.524,0.278,0.0417497540346504,"17","CAP1"
2.97946733342963e-06,0.579463554339626,0.153,0.053,0.0419062080446878,"17","URM1"
3.03166611682301e-06,0.924183917904018,0.177,0.068,0.0426403839331156,"17","NADK2"
3.10820741142555e-06,1.02078143212843,0.121,0.038,0.0437169372417004,"17","ARID1B"
3.11681160127946e-06,0.670345793334524,0.185,0.071,0.0438379551719956,"17","ZFR"
3.12957439348559e-06,1.01555342421346,0.113,0.034,0.0440174638443749,"17","ZNF593"
3.14476466099358e-06,0.41949157879189,0.306,0.142,0.0442311149568747,"17","TANK1"
3.20900736061319e-06,0.788741813274963,0.153,0.054,0.0451346885270245,"17","DHX29"
3.22473498073317e-06,0.390731632256752,0.177,0.066,0.0453558975040121,"17","NASP1"
3.23518404109918e-06,1.13703210547945,0.129,0.042,0.04550286353806,"17","SRSF6"
3.28174988408248e-06,0.922260860052141,0.121,0.038,0.0461578121196201,"17","PRPF19"
3.29420173472966e-06,0.850975391559512,0.137,0.046,0.0463329473989727,"17","PIGP"
3.31884048293132e-06,0.424030812744908,0.185,0.07,0.046679491392429,"17","BRIX11"
3.37224579916838e-06,0.612318802781197,0.177,0.067,0.0474306371653032,"17","SMS"
3.38392677122553e-06,0.337412178302609,0.605,0.34,0.047594930037287,"17","CD1641"
3.53430649359182e-06,1.10169398661522,0.121,0.039,0.0497100208323689,"17","PHACTR11"
3.53439721271579e-06,0.569849736691579,0.323,0.155,0.0497112967968475,"17","TRAPPC3"
3.63877874465889e-06,0.848450073660742,0.137,0.046,0.0511794230436273,"17","C22orf39"
3.6639334645521e-06,0.813446223498965,0.105,0.031,0.0515332241789253,"17","GEMIN7"
3.68954643482581e-06,0.955383512319124,0.202,0.082,0.0518934706058251,"17","TPRKB1"
3.72855487140864e-06,0.494805955455839,0.202,0.08,0.0524421242663625,"17","CD59"
3.74062571493238e-06,1.00772643310289,0.153,0.056,0.052611900680524,"17","DNAJC31"
3.77166912049153e-06,1.32106041766808,0.121,0.039,0.0530485261797134,"17","MSRB2"
3.7801281393116e-06,0.969717629871001,0.121,0.039,0.0531675022794177,"17","SDCCAG8"
3.82728805650523e-06,0.294257089339146,0.419,0.211,0.0538308065147461,"17","RTRAF1"
3.8782726025183e-06,0.603367764663132,0.202,0.081,0.05454790415442,"17","AAMP1"
3.87905987724566e-06,0.60855201150959,0.161,0.058,0.0545589771734602,"17","DCTPP1"
3.9063416842222e-06,0.874985137952602,0.137,0.047,0.0549426957885853,"17","GUSB"
3.92399964517261e-06,0.711152093363057,0.145,0.051,0.0551910550093527,"17","HSPA41"
3.94783918895737e-06,0.876367222369314,0.145,0.051,0.0555263581926854,"17","COA5"
3.94985208130695e-06,0.39571323838937,0.306,0.143,0.0555546695235823,"17","SDF21"
4.29193565808538e-06,0.846605327680387,0.129,0.043,0.0603660750309709,"17","NFATC2IP"
4.33436317897061e-06,0.445127240386228,0.169,0.062,0.0609628181122217,"17","MRPL15"
4.34309481948701e-06,0.602629994392916,0.169,0.063,0.0610856286360848,"17","ALG131"
4.40768719688317e-06,0.494136311826425,0.145,0.05,0.0619941204241618,"17","RNF113A"
4.41698893238038e-06,1.04458982451938,0.177,0.07,0.06212494933393,"17","NQO22"
4.63443250527535e-06,0.851971076501232,0.169,0.064,0.0651832931866979,"17","ECHDC11"
4.64661232707054e-06,0.870425206214586,0.105,0.031,0.0653546023802471,"17","TM9SF3"
4.76067967909226e-06,0.35115501799671,0.516,0.278,0.0669589596864326,"17","HNRNPU1"
4.81142731455049e-06,0.908651910377561,0.161,0.06,0.0676727251791526,"17","TTC14"
4.92353145186078e-06,0.430080186975307,0.194,0.076,0.0692494698704218,"17","MRPL43"
4.97626587732644e-06,0.786429166807271,0.21,0.088,0.0699911795645964,"17","SCNM1"
4.99493087534888e-06,0.841424382129043,0.137,0.047,0.070253702761782,"17","INTS10"
5.05744094394178e-06,1.39977322496874,0.121,0.04,0.0711329068765411,"17","ETV6"
5.17983941313705e-06,0.795763111585694,0.194,0.078,0.0728544413457726,"17","SLC25A391"
5.24247698393234e-06,1.55714464142955,0.105,0.032,0.0737354387790083,"17","PDE6D"
5.25245310054438e-06,0.361195710628297,0.581,0.324,0.0738757528591567,"17","NDUFA122"
5.27286495053656e-06,0.868712761314898,0.169,0.065,0.0741628455292967,"17","GNB12"
5.37683194539884e-06,1.10199159632827,0.121,0.039,0.0756251413120346,"17","PPA2"
5.47499469935413e-06,0.577401211620347,0.21,0.086,0.0770058004464159,"17","WIPI21"
5.49454117731795e-06,0.470392256169697,0.137,0.046,0.077280721658977,"17","NIPSNAP2"
5.55381073623285e-06,0.427871123555188,0.46,0.247,0.0781143480051151,"17","LMAN2"
5.57139881453249e-06,0.705080687973185,0.169,0.064,0.0783617243263995,"17","FAM192A"
5.66627653392768e-06,0.568856411515981,0.105,0.031,0.0796961794496928,"17","R3HCC1"
5.68581495168812e-06,0.521130174286945,0.258,0.116,0.0799709872954934,"17","CNDP21"
5.77388110407419e-06,0.741231230909151,0.185,0.074,0.0812096377288035,"17","NEXN1"
5.93095319134905e-06,0.541222149091595,0.339,0.169,0.0834188566363243,"17","ACTR22"
6.1163493962932e-06,1.01647508801321,0.169,0.066,0.0860264542588639,"17","GLA2"
6.35057040370018e-06,0.434576351129798,0.21,0.086,0.089320772728043,"17","WBP111"
6.35117526412801e-06,0.655076626810269,0.105,0.031,0.0893292800899604,"17","TRIM13"
6.4171869603739e-06,0.61825076925727,0.169,0.064,0.0902577345976588,"17","SRP72"
6.72982843955152e-06,1.02993960045549,0.105,0.032,0.0946550370022922,"17","DNAAF2"
6.75437842917331e-06,1.14624261035069,0.113,0.036,0.0950003326063226,"17","VPS51"
6.78801831234491e-06,0.564515755406357,0.323,0.159,0.0954734775631311,"17","NDUFB5"
6.80720048650334e-06,0.686700890258315,0.145,0.052,0.0957432748426694,"17","ZNF800"
6.82908119853277e-06,0.326866988643669,0.492,0.265,0.0960510270573634,"17","EIF2AK2"
6.882177021705e-06,0.769594151601628,0.121,0.039,0.0967978198102808,"17","DCTD"
6.88458354533996e-06,0.62488296404349,0.194,0.078,0.0968316675652065,"17","ITSN2"
6.90332401232356e-06,1.41284685051581,0.565,0.371,0.0970952522333309,"17","LTB2"
6.93625165050127e-06,0.470271041899954,0.435,0.233,0.0975583794643004,"17","RNF2131"
7.15901445583295e-06,0.693973040947735,0.121,0.039,0.10069153832129,"17","ZC3H7A"
7.28236626741196e-06,0.963423041484085,0.177,0.071,0.102426481551149,"17","CBWD12"
7.54117027299619e-06,0.517829704085724,0.21,0.087,0.106066559889691,"17","SNRPA11"
7.74010246962012e-06,0.547512735411816,0.427,0.227,0.108864541235207,"17","EIF4G21"
7.75758993632007e-06,0.67352249475946,0.153,0.056,0.109110502454342,"17","YME1L11"
8.0677858405054e-06,0.513292765565965,0.161,0.06,0.113473407846708,"17","DDX27"
8.29971304977168e-06,1.00000061461185,0.105,0.032,0.116735464045039,"17","ZNF644"
8.30617095176479e-06,1.09937393581136,0.105,0.032,0.116826294436572,"17","TMED3"
8.57663577186165e-06,0.476705489695175,0.25,0.112,0.120630382131234,"17","CDK2AP2"
8.57780663752758e-06,0.874593189321349,0.153,0.057,0.120646850356825,"17","UFM1"
8.69577493187571e-06,0.764140100868181,0.185,0.075,0.122306074416832,"17","SERTAD32"
8.92094306528154e-06,0.5218452570542,0.202,0.083,0.125473064213185,"17","COPB1"
8.99684624841517e-06,0.800997221192604,0.113,0.036,0.126540642483959,"17","SMIM30"
9.24169679477965e-06,0.343220448407662,0.468,0.253,0.129984465418576,"17","MORF4L11"
9.41531844858903e-06,0.811734776581002,0.169,0.066,0.132426453979405,"17","DR11"
9.54889501731045e-06,0.744090834520974,0.137,0.048,0.134305208418471,"17","UTP18"
9.66640487049984e-06,1.01633641308349,0.129,0.045,0.13595798450358,"17","PARVG"
9.71747633158929e-06,0.494213625188271,0.46,0.245,0.136676304603803,"17","RAB5C2"
9.78165793349892e-06,0.348529418981327,0.194,0.078,0.137579018834662,"17","HSH2D"
9.86937416405778e-06,0.580612536470896,0.137,0.048,0.138812747617473,"17","ELOVL5"
1.0173693166672e-05,0.38751120294207,0.153,0.056,0.143092994389241,"17","PNN1"
1.02805279616632e-05,0.343190516260442,0.774,0.466,0.144595625780793,"17","TMEM59"
1.04205250118791e-05,0.443308549669884,0.234,0.102,0.146564684292079,"17","ADPGK"
1.19124262336331e-05,0.355078391904027,0.226,0.097,0.16754827497605,"17","IER3IP1"
1.19360524453258e-05,0.286790756705618,0.992,0.757,0.167880577643508,"17","SRGN2"
1.19600363564939e-05,0.361790196957848,0.492,0.27,0.168217911354087,"17","UQCRH"
1.20824800357222e-05,1.49307632895699,0.105,0.033,0.169940081702433,"17","TGFBR2"
1.21408002232708e-05,0.503923964483411,0.306,0.15,0.170760355140304,"17","PARP91"
1.22200863571804e-05,0.598150885481694,0.242,0.11,0.171875514613742,"17","SVBP2"
1.25268970233922e-05,0.400933396068276,0.218,0.092,0.176190806634011,"17","THYN12"
1.26955067967435e-05,0.363138523690861,0.581,0.331,0.178562303096198,"17","UQCR11"
1.29880113878316e-05,0.344937529666787,0.435,0.232,0.182676380169851,"17","ARL6IP11"
1.30785608640697e-05,0.587493700800196,0.121,0.04,0.18394995855314,"17","ZNF330"
1.31424436294767e-05,0.625415123012238,0.218,0.095,0.184848469648589,"17","FDX1"
1.38620298101977e-05,0.509858095205252,0.524,0.321,0.194969449280431,"17","EPSTI11"
1.41913570538878e-05,0.43383091087016,0.266,0.123,0.199601436962932,"17","LSM6"
1.49282328116224e-05,0.646408408842995,0.121,0.041,0.209965594495469,"17","BAD"
1.49557092280171e-05,0.602087116917379,0.137,0.049,0.21035205029206,"17","FNBP4"
1.49729089326584e-05,0.723005451300931,0.121,0.041,0.210593964137841,"17","CFAP97"
1.55915806606485e-05,0.510688525325122,0.145,0.053,0.219295581992022,"17","RBM14"
1.61188258692503e-05,0.391410941105862,0.734,0.435,0.226711285851005,"17","PRR132"
1.61394165168618e-05,0.490470079402436,0.194,0.08,0.227000893309662,"17","CNOT71"
1.65098847735959e-05,0.896531640553478,0.121,0.041,0.232211529340626,"17","G6PD"
1.66036189528121e-05,0.678994956536483,0.105,0.033,0.233529900571302,"17","HDDC3"
1.66346737430605e-05,0.372785863524429,0.202,0.085,0.233966686196146,"17","PSMD121"
1.66924977563531e-05,0.495343460270148,0.129,0.045,0.234779980943106,"17","ITFG1"
1.69231114814047e-05,0.469281627711212,0.242,0.11,0.238023562985957,"17","SF3B41"
1.71351064384189e-05,0.849486830941379,0.113,0.037,0.241005272056362,"17","NXF1"
1.71498880732128e-05,0.341326199005254,0.863,0.573,0.241213175749738,"17","SKP11"
1.716890605124e-05,0.554890847379809,0.105,0.033,0.24148066361069,"17","SEC22C"
1.76922912424366e-05,0.525390697568539,0.194,0.081,0.248842076324871,"17","UBE2J2"
1.81404884972055e-05,0.586979674186294,0.194,0.081,0.255145970713195,"17","MRPS151"
1.82472129508811e-05,0.488413732733479,0.274,0.13,0.256647050154142,"17","EMC31"
1.84019381148795e-05,0.350187816634422,0.177,0.071,0.258823259585781,"17","MPHOSPH101"
1.85797627593197e-05,0.495677191079969,0.419,0.222,0.261324363209831,"17","ATP6AP2"
1.98086681756241e-05,0.532291774125058,0.242,0.112,0.278608917890153,"17","RNF1302"
1.99908261868323e-05,0.336958929973467,0.71,0.435,0.281170970317796,"17","OST41"
2.00501716179334e-05,1.3311937098092,0.121,0.043,0.282005663806233,"17","SFT2D21"
2.01030406357779e-05,0.754633938802551,0.145,0.055,0.282749266542216,"17","BISPR"
2.05439660873578e-05,0.341171901812282,0.153,0.058,0.288950883018687,"17","SIRT7"
2.11089672138797e-05,0.283038546867382,0.226,0.1,0.296897623863218,"17","PLEKHB22"
2.11132204736731e-05,0.277258675411456,0.944,0.692,0.296957445962212,"17","MYL12B"
2.12225694894253e-05,0.82160567439893,0.105,0.034,0.298495439868767,"17","CCS"
2.13405114194516e-05,0.347958846926995,0.242,0.109,0.300154293114587,"17","MRPL221"
2.13488377227406e-05,0.624762420616697,0.21,0.092,0.300271402570346,"17","TMEM602"
2.1351342069651e-05,0.728709291853383,0.161,0.064,0.300306626209642,"17","C1GALT1"
2.14350696364611e-05,0.61025865753844,0.169,0.067,0.301484254436826,"17","RPAIN1"
2.15864366667466e-05,0.484886442837671,0.185,0.077,0.303613231717791,"17","DNAJC21"
2.1738224863783e-05,0.565386473014869,0.105,0.033,0.305748132709108,"17","GMPR2"
2.20927084625303e-05,0.773641378821673,0.153,0.059,0.310733944525488,"17","HPS11"
2.25199183049884e-05,0.737779683514947,0.113,0.038,0.316742650959661,"17","IFNAR2"
2.25252065500925e-05,0.468835378902546,0.234,0.106,0.316817030127051,"17","DDX171"
2.27243221741409e-05,0.775116122868726,0.105,0.034,0.319617591379292,"17","C6orf203"
2.30503976433238e-05,0.583863730038051,0.145,0.054,0.324203842853349,"17","CYB5A"
2.32031596249275e-05,0.946588987004369,0.137,0.051,0.326352440124605,"17","UBE2J1"
2.32696439419637e-05,0.526188004159301,0.21,0.093,0.327287542043719,"17","BTG32"
2.38226854727633e-05,0.516183922760806,0.331,0.169,0.335066071174416,"17","EWSR11"
2.42686402983077e-05,0.81236901910793,0.137,0.051,0.341338425795697,"17","DCAF7"
2.45882825488562e-05,0.97038762863834,0.145,0.055,0.345834194049662,"17","BAG6"
2.57922953881826e-05,0.711801576480066,0.121,0.042,0.362768634634788,"17","GPR65"
2.66605033353171e-05,0.317838776807325,0.29,0.139,0.374979979411234,"17","CHURC1"
2.67428240702492e-05,0.351128006031051,0.274,0.131,0.376137820548055,"17","IL10RA1"
2.72397109647673e-05,0.406395422758837,0.153,0.059,0.383126534719451,"17","CDC40"
2.73379229473205e-05,0.259582468248524,0.411,0.219,0.384507886254063,"17","NUDC1"
2.75854253449325e-05,0.303162938956916,0.282,0.135,0.387989007476475,"17","POLR2E1"
2.78173113019519e-05,0.61062465088878,0.105,0.034,0.391250483461953,"17","ZNF146"
2.82863733015123e-05,0.408626772288748,0.274,0.132,0.397847840485771,"17","OCIAD1"
2.90032421739116e-05,0.496168260628997,0.298,0.148,0.407930601176066,"17","USP151"
2.97506630921836e-05,0.819078541370109,0.105,0.034,0.418443076391563,"17","HBS1L"
2.97693236591998e-05,0.86240143603031,0.145,0.056,0.418705537266645,"17","IRF2BP22"
3.03828270707997e-05,0.514206293706254,0.153,0.06,0.427334462750798,"17","NFKB21"
3.07769087785879e-05,0.631714614274899,0.121,0.042,0.432877221970838,"17","CDK9"
3.12880024204702e-05,0.978676142407846,0.121,0.043,0.440065754043913,"17","CXorf38"
3.12944183730372e-05,0.332156348926484,0.323,0.161,0.440155994416768,"17","PSMG21"
3.21650976049262e-05,0.422487602939153,0.371,0.197,0.452402097813287,"17","SH3GLB12"
3.2246850817918e-05,0.544649180937518,0.153,0.059,0.453551956754017,"17","SUPT16H"
3.25981341885295e-05,0.735386426558358,0.21,0.095,0.458492757361668,"17","LEPROT2"
3.3797884512581e-05,0.451514665241055,0.379,0.206,0.475367245669452,"17","CCT51"
3.39532638942212e-05,0.275852508164361,0.202,0.086,0.477552656672221,"17","SMC31"
3.43093178117283e-05,0.521064352060662,0.347,0.182,0.482560555021959,"17","PARP141"
3.45236127149076e-05,0.943718122891859,0.145,0.057,0.485574612835176,"17","DRG11"
3.4710396908909e-05,0.738033921133597,0.145,0.056,0.488201732523804,"17","ARMCX6"
3.48346511077343e-05,0.960428304192144,0.121,0.043,0.489949367830283,"17","DYNC1LI1"
3.56744575650658e-05,0.421484131607291,0.153,0.06,0.501761245652651,"17","GORASP2"
3.58381151901697e-05,0.258339583788227,0.218,0.096,0.504063090149737,"17","KRTCAP2"
3.62663784560873e-05,0.704223179528557,0.121,0.043,0.510086612984868,"17","RTCA"
3.8576772000008e-05,0.536491755174654,0.137,0.051,0.542582298180113,"17","NOB1"
3.9030507693469e-05,0.421107294488232,0.218,0.098,0.548964090708641,"17","NRBP11"
3.91062908692133e-05,0.612751529965272,0.202,0.09,0.550029981075486,"17","RILPL23"
3.92519421655947e-05,0.370040933207129,0.194,0.082,0.55207856655909,"17","AIP"
4.01189434139392e-05,0.47605989615369,0.153,0.061,0.564272939117055,"17","DYNC1H1"
4.10152384120752e-05,0.35693719211281,0.371,0.189,0.576879328265837,"17","NDUFB91"
4.24156276349353e-05,0.488273312404616,0.274,0.134,0.596575802685364,"17","SSNA1"
4.27913096925742e-05,0.452114900666509,0.685,0.417,0.601859770826056,"17","PCBP13"
4.29813059593524e-05,0.415095994917138,0.306,0.156,0.604532068318291,"17","RAB2A2"
4.33518000505838e-05,0.980743118409717,0.137,0.053,0.609743067711462,"17","CD82"
4.36664929974043e-05,0.359954648312285,0.129,0.047,0.614169224008491,"17","FASTK"
4.43632517273775e-05,0.734034951987319,0.121,0.043,0.623969135545564,"17","NSMCE2"
4.48587735583435e-05,0.53576967108254,0.194,0.085,0.630938650098101,"17","TXNRD12"
4.62238730396395e-05,0.534430145919935,0.129,0.047,0.65013877430253,"17","RALBP1"
4.70116099917204e-05,0.895048683837515,0.137,0.053,0.661218294533547,"17","TARS"
4.745114466181e-05,0.398562719954949,0.29,0.144,0.667400349668358,"17","SIVA1"
4.78558122568592e-05,0.468774435075056,0.153,0.061,0.673091999392725,"17","FBXL15"
4.80646860509073e-05,0.376711581213464,0.169,0.069,0.676029809306011,"17","AKAP91"
4.86112801978481e-05,1.27550149306952,0.105,0.036,0.683717655982733,"17","TRIM5"
4.89739653691398e-05,0.421031215688256,0.194,0.084,0.688818822916951,"17","AIMP11"
5.00026173022533e-05,1.25968338702148,0.129,0.049,0.703286812356192,"17","PCBD11"
5.09384445208344e-05,0.55560582015676,0.202,0.09,0.716449222185535,"17","SMIM7"
5.11639845296595e-05,0.481224109939637,0.137,0.052,0.719621442409661,"17","API5"
5.22849930961855e-05,0.487416785596879,0.185,0.08,0.735388427897848,"17","MPC1"
5.23027999429243e-05,0.351477548562185,0.492,0.281,0.73563888119723,"17","UBE2D21"
5.25253078881427e-05,0.524397819111122,0.137,0.052,0.738768455446727,"17","IFT57"
5.26589172099793e-05,0.447750467406138,0.347,0.185,0.740647670558359,"17","PGAM1"
5.31052509791148e-05,0.690456673195567,0.25,0.121,0.74692535502125,"17","SFPQ2"
5.47071834635383e-05,0.29386472460142,0.315,0.158,0.769456535414666,"17","RAC2"
5.53038637711528e-05,0.745103850288773,0.218,0.103,0.777848843941264,"17","CTSH2"
5.78012121891251e-05,0.694558321675787,0.161,0.067,0.812974049440045,"17","AZIN11"
5.82443345384845e-05,0.513773791702286,0.113,0.039,0.819206565283784,"17","BPTF"
5.83493954319017e-05,0.351051614877488,0.194,0.084,0.820684246749698,"17","NXT11"
5.85941990728904e-05,0.424861543021944,0.218,0.1,0.824127409960204,"17","TMEM167A2"
5.99581301578189e-05,1.27013800272358,0.105,0.036,0.843311100669723,"17","GRIPAP1"
6.09015575431324e-05,0.617850996763554,0.298,0.156,0.856580406844157,"17","BTG21"
6.1122853208072e-05,0.348922345076845,0.347,0.184,0.859692930371533,"17","RNF1812"
6.1682864052075e-05,0.548701732179695,0.145,0.057,0.867569482892435,"17","RUNX3"
6.17998067292749e-05,0.334604247980334,0.145,0.057,0.869214281647252,"17","SMC4"
6.23330467756346e-05,1.67585186279032,0.161,0.07,0.8767143028993,"17","CD92"
6.25943244669581e-05,0.656154968724781,0.129,0.048,0.880389173627765,"17","PRPF4B"
6.32331026931651e-05,0.518967514786023,0.169,0.07,0.889373589379367,"17","ADH5"
6.37065870848731e-05,0.42433341772545,0.242,0.117,0.896033147348741,"17","HNRNPH31"
6.49091641844315e-05,0.684263342054559,0.185,0.082,0.912947394254029,"17","MTIF3"
6.55816243349155e-05,0.378603233060887,0.153,0.061,0.922405546270586,"17","MRPL501"
6.69107312065863e-05,0.751986365817385,0.121,0.044,0.941099434420636,"17","RARS"
6.8184347562805e-05,0.731174239368329,0.105,0.036,0.959012848470852,"17","FBXO9"
7.08743408101362e-05,0.504821616983089,0.242,0.117,0.996847603494566,"17","SMIM121"
7.25025053697863e-05,0.843668965728896,0.105,0.036,1,"17","TAF11"
7.26954602636915e-05,0.855157726156049,0.137,0.054,1,"17","RBBP6"
7.2803140508242e-05,0.544509401313393,0.145,0.057,1,"17","DDX60"
7.43374308032679e-05,0.487661050515765,0.161,0.067,1,"17","UBQLN11"
7.44360584670351e-05,0.290667270494644,0.258,0.125,1,"17","PTP4A21"
7.46997149111554e-05,0.271857278434243,0.234,0.109,1,"17","FAM133B1"
7.48130529524347e-05,0.351499586421528,0.169,0.071,1,"17","PFDN11"
7.54212458376189e-05,1.03893694367128,0.105,0.037,1,"17","NRAS"
7.60191265984484e-05,0.625788928309714,0.258,0.13,1,"17","HM131"
7.71624989595872e-05,0.551120601848335,0.194,0.087,1,"17","EFHD22"
7.75005788486929e-05,0.475959002341601,0.145,0.057,1,"17","NSMCE4A"
7.79403327169487e-05,0.617721246592467,0.129,0.049,1,"17","INTS11"
7.82912768768565e-05,0.710772651788676,0.137,0.053,1,"17","SNRNP271"
7.98063508652938e-05,0.780714202879436,0.121,0.045,1,"17","UTP6"
8.16013677291695e-05,0.323303945660535,0.29,0.148,1,"17","DERL21"
8.18195716105749e-05,0.481041376390193,0.315,0.166,1,"17","RTCB1"
8.3140939985811e-05,0.365117151006911,0.242,0.116,1,"17","ATP6V1E1"
8.41851717508631e-05,0.547066365941834,0.121,0.045,1,"17","PSMD3"
8.51447380584091e-05,0.472887279215554,0.202,0.092,1,"17","TOX41"
8.67119425240812e-05,0.910430607653903,0.137,0.055,1,"17","NEU11"
8.88154192208923e-05,0.515595690909291,0.105,0.036,1,"17","FRA10AC1"
8.92896447180191e-05,0.299847584965516,0.161,0.066,1,"17","NSA2"
9.01940688175132e-05,0.688824521605578,0.145,0.059,1,"17","RNF11"
9.0565265343262e-05,0.287216242218796,0.726,0.466,1,"17","PSMB8"
9.28824622050652e-05,0.723908468985753,0.121,0.045,1,"17","TTC9C"
9.29695750760079e-05,0.504952579903104,0.129,0.049,1,"17","PWP1"
9.35633006920925e-05,0.3672005117989,0.484,0.281,1,"17","TMBIM4"
9.59184245855959e-05,0.377306438859683,0.403,0.225,1,"17","DEK1"
9.62231721427641e-05,0.448245416191862,0.266,0.133,1,"17","MPLKIP1"
9.66529841047861e-05,0.269124926648319,0.194,0.086,1,"17","GGNBP21"
9.88157056636319e-05,0.431225891393565,0.403,0.228,1,"17","RAP1A1"
9.9601497895138e-05,0.438718854749179,0.145,0.059,1,"17","OGA"
0.00010046585410456,0.823404220481773,0.129,0.05,1,"17","ARIH2"
0.000101021934653379,0.490782648860531,0.121,0.045,1,"17","IMMT"
0.000101780269651816,0.313328281591901,0.185,0.082,1,"17","SNAPIN"
0.000105156679857988,0.351012116891507,0.161,0.067,1,"17","DHPS"
0.000107980406193467,0.84967849439544,0.105,0.037,1,"17","MAGT1"
0.000108382872613663,0.306048491852093,0.298,0.153,1,"17","HNRNPH2"
0.000109064957600416,1.01879824405183,0.105,0.038,1,"17","IKBKG"
